msp_name	SAMN37671262	SAMN37671310	SAMN37671313	SAMN37671314	SAMN37671317	SAMN37671321	SAMN37671322	SAMN37671326	SAMN37671328	SAMN37671331	SAMN37671334	SAMN37671335	SAMN37671336	SAMN37671337	SAMN37671338	SAMN37671340	SAMN37671341	SAMN37671343	SAMN37671344	SAMN37671345	SAMN37671347	SAMN37671350	SAMN37671351	SAMN37671352	SAMN37671355	SAMN37671358	SAMN37671361	SAMN37671364	SAMN37671365	SAMN37671368	SAMN37671373	SAMN37671375	SAMN37671377	SAMN37671379	SAMN37671381	SAMN37671382	SAMN37671383	SAMN37671384	SAMN37671387	SAMN37671388	SAMN37671390	SAMN37671391	SAMN37671392	SAMN37671393	SAMN37671394	SAMN37671396	SAMN37671397	SAMN37671398	SAMN37671399	SAMN37671400	SAMN37671401	SAMN37671402	SAMN37671407	SAMN37671409	SAMN37671411	SAMN37671413	SAMN37671415	SAMN37671417	SAMN37671419	SAMN37671422	SAMN37671423	SAMN37671425	SAMN37671427	SAMN37671428	SAMN37671431	SAMN37671432	SAMN37671434	SAMN37671436	SAMN37671439	SAMN37671440	SAMN37671442	SAMN37671446	SAMN37671453	SAMN37671455	SAMN37671457	SAMN37671458	SAMN37671461	SAMN37671467	SAMN37671476	SAMN37671483	SAMN37671494	SAMN37671515	SAMN37671517	SAMN37671520	SAMN37671523	SAMN37671536	SAMN37671549	SAMN37671555	SAMN37671557	SAMN37671565	SAMN37671570	SAMN37671571	SAMN37671593	SAMN37671594	SAMN37671604	SAMN37671605	SAMN37671606	SAMN37671607	SAMN37671619	SAMN37671623	SAMN37671738	SAMN37671739	SAMN37671740	SAMN37671742	SAMN37671743	SAMN37671744	SAMN37671746	SAMN37671749	SAMN37671751	SAMN37671755	SAMN37671757	SAMN37671263	SAMN37671309	SAMN37671311	SAMN37671312	SAMN37671315	SAMN37671316	SAMN37671318	SAMN37671319	SAMN37671320	SAMN37671323	SAMN37671324	SAMN37671325	SAMN37671327	SAMN37671329	SAMN37671330	SAMN37671332	SAMN37671333	SAMN37671339	SAMN37671342	SAMN37671346	SAMN37671348	SAMN37671349	SAMN37671353	SAMN37671354	SAMN37671356	SAMN37671357	SAMN37671359	SAMN37671360	SAMN37671362	SAMN37671363	SAMN37671366	SAMN37671367	SAMN37671370	SAMN37671371	SAMN37671372	SAMN37671374	SAMN37671376	SAMN37671380	SAMN37671385	SAMN37671386	SAMN37671389	SAMN37671403	SAMN37671404	SAMN37671405	SAMN37671406	SAMN37671408	SAMN37671410	SAMN37671412	SAMN37671414	SAMN37671416	SAMN37671418	SAMN37671421	SAMN37671424	SAMN37671426	SAMN37671433	SAMN37671435	SAMN37671437	SAMN37671441	SAMN37671443	SAMN37671444	SAMN37671445	SAMN37671447	SAMN37671448	SAMN37671449	SAMN37671450	SAMN37671454	SAMN37671456	SAMN37671459	SAMN37671460	SAMN37671462	SAMN37671463	SAMN37671468	SAMN37671469	SAMN37671470	SAMN37671471	SAMN37671472	SAMN37671475	SAMN37671478	SAMN37671480	SAMN37671481	SAMN37671482	SAMN37671484	SAMN37671485	SAMN37671502	SAMN37671508	SAMN37671514	SAMN37671527	SAMN37671528	SAMN37671539	SAMN37671548	SAMN37671550	SAMN37671552	SAMN37671556	SAMN37671559	SAMN37671560	SAMN37671561	SAMN37671562	SAMN37671566	SAMN37671569	SAMN37671576	SAMN37671585	SAMN37671587	SAMN37671598	SAMN37671601	SAMN37671602	SAMN37671603	SAMN37671609	SAMN37671615	SAMN37671629	SAMN37671741	SAMN37671745	SAMN37671748	SAMN37671750	SAMN37671752	SAMN37671753	SAMN37671754	SAMN37671759	SAMN37671760
msp_0576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110690280827131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020499345123368	0	0	0	0	0	0	0	0	0	0	0	4.92690313449855e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179578195652179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283393181489694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000592505057337595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25850623393817e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00172607563842882	0	7.16958094774815e-05	0	0	0	0	0.00118091221384946	0	0	0	0	0	0	0	0	0	0	0.00112346552030649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613495951381021
msp_0577	0	0	0	0	0	3.42605181410495e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47394717855974e-05	0	0	0	0	0	0	0	0	3.05240816081622e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98025727892535e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0578	0	0	0	0.0218325909464346	0	0	0	3.03358766840093e-05	0	0	0.00174853310830187	0	0	0	0	0	0	0	0	0	0	0.00136977710785455	0	0	0	0	0	0	0	0	0	0.00083679736768582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000776247354705212	0	0	0	0	0	0.00158599215354043	0	0	0	0	0	0	2.50818491924608e-05	0	0.000312357808889216	0	0	0	0	0	0	0	0	0	0	0	0	0.00852000488067867	0.00977862305049427	0	0	0	0	0.00536078106997582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00426454129852852	0.0319381771163814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164143751037603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128254912693175	0	0	0	0	0	0	1.6675266038258e-05	0.00777370504176894	0	0	0	0.00431915516482451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225395217561696	0	0.000795434309300115	0	0	0	0	0	0	0	0	0	0.00317824105915809	0	0	0	0	0	0	0	0	0	0.000451180753226857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124154692590079	0.00450881591865926	0	0	0	0	0	0
msp_0579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106458368704934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132166495749206	0	0	0	0	0	0	0	0	0	9.08876185949823e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96246755315321e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19560521476224e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7211734680835e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000409811912066093	0	0	0	0	0
msp_0580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114275978073199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0581	0	0	0	8.15645422887993e-05	0.00642904110735109	0	8.79602718214293e-05	0	0	0	0	0	0	0	0	0	0.000766080640569186	0	3.94525377641158e-05	0	0	4.00257691262826e-05	0	2.3294633596441e-05	0	0	0	0	0	0	0	4.33128547520591e-05	2.64430521676839e-05	0	2.65221134799116e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221625417904796	0	0	0	0.000163423828146961	0	0	0.00108794191321826	0	0	0	0	0.000102770889053585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.54012422039887e-05	0.000296711957532525	0	0.000340252123734091	0.000322547544622855	0	0	3.76963927823809e-05	0	0	0	0	0	0	0	2.90131668538109e-05	0	0	0	0	0	0	0	0	0	0	0	0.000210923205002195	0	0	0	0	0	0	0	0	0	0	0	0.00013360781531629	0	0	0	0	0	0	0	0.000449373330287578	0	0	0	0	0	0	0	0	7.08443681582145e-05	0	0	0	0	0	0	3.01210331331719e-05	0	0	0	0	0	0	0	0	0	0	9.18913383518751e-06	2.09877476289046e-05	8.32270330080399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174857298384099	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42610865210902e-05	0	0	0	0	0	0	0	0.000200723022197986	0	0.000254523618426126	0.000216258120140537	0	0	0	0	7.6262456144092e-05	0	0	0	2.15595727012278e-05	0	0	0	0	0.000227007646961803	0	4.86139544883369e-05	0	0	4.25914776401461e-05	0	0	0	0.000220597979865351	0	0	0.000133472513008346	0	0	0	0	0
msp_0582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0583	0	0	0	0	0.000818217926284565	0	0	0	0	4.81101427879287e-05	0.000536478762132643	0.00013180999295078	0	0	0	0.000108363239829432	0	0	0	0	0	0	0	2.57553523195559e-05	0	8.46778749271683e-05	0	0	0.00261521671716804	0	0	1.54848003439876e-05	0	0	6.09852347724765e-05	0	0.000696618850090961	0	0	0	0	0	0	7.84683346928753e-05	0	0	0	0.00379847512533783	2.85443801216373e-05	0	4.88411874544749e-05	0	0	0.000685454303093933	0	0	0.000127166028699742	0	0	2.56892656009737e-05	0	0	8.46868924026613e-05	0	0	0	4.91206281216749e-05	0	0	1.73556115225979e-05	0.000213422727222064	0.000502695707621789	0	0.000119325326350497	0.000235707284051079	0	0	0	7.07759293806494e-05	0.0025651679984126	0.000566888019551451	3.35894752424928e-05	0.000120490187176969	0	4.92917243951277e-05	4.53050586391154e-05	0	0	0	8.22763314860127e-05	0	0	0	0	0.00177196531443142	0	0	0	0	0	3.72371927367134e-05	0.018383301338068	0	2.50089394840777e-05	0	0	0	0	0	0	0	0	0.0001788591146193	0.000158833340080815	0	0	4.0611399623344e-05	0	0	0	0	0	0	0	0	0.000145730956850535	0	0.000174965422709209	0.00204644503156049	0	0	6.94995111932957e-05	0.000335824034871674	0	0	0	0	0	0	0	0	0	4.2019126377215e-05	0	0	0	0	0	0	5.9253383036187e-05	0	0.000174582960775918	0.000188130866680554	0	0	5.25332836424375e-05	0	0	0	0.00034654098747523	0	0.00113068471662555	5.53963020209916e-05	0.000373677861002294	0	0	7.42185049271264e-05	0	0	5.18134217756507e-05	3.93269407366086e-05	0	3.31991617325744e-05	0	0	0	0	0	7.62380811485995e-05	0	2.00340047300804e-05	0.000126120633025744	0	0	0	1.36580913926956e-05	1.31536758560497e-05	0	0	0.000987822961336939	0	0.000850732456556811	0.000100873352904569	5.938947191571e-05	0	0	0	0	0.000291300703481666	0.00104188428910192	0	0	6.26428020071128e-05	0	0	0.000164906369534092	0	0	0.0004099070618421	0.000182264340911195	0	0.00121825363445975	6.92171955156387e-05	2.44761696142132e-05	0	0	0	0	2.97541791589003e-05	0	2.28620634315145e-05	0	5.70453900611253e-05	0	0.000102061276833239	3.06823020151749e-05	0	0	0
msp_0584	0.000126726425071115	0	0	0	0	0	0	0	0	0	0	0.00776940380844828	0	0	0	0	0	0	0	0	0	0	9.12029222695051e-05	0	0.000108084138940376	0	0	5.47226452829609e-05	0.000233125786146464	0	0	0	0	1.85305109588191e-05	0	0	0.000299407761371155	0	0	0	0	0	0	0	0	0	0.000333157989352737	0	1.82142584542455e-05	0	4.51985587334128e-05	0	0	0	0	0	0.000189453470959218	0	0	0	6.16860508252113e-05	0	0	0	0	0	0	0	0	0	0.000752181393353997	0	0	0	6.98889207238389e-05	0	0	0.000687469343287949	3.04822962771675e-05	0	8.00125938949951e-05	0	1.35199518181299e-05	0	0	3.54226664154612e-05	0	0	0.000184625650577106	0	0	0	0.000143577311412264	0	0	0	0.000953000937523111	0	0	0	4.67002473606599e-05	0	0	0	0	0	0.00171281745012249	0.00177111347319465	0.000127210620238433	0	0	0	0.0104901447854543	0	0	0	0	0	0	0	0	0	0	0	0.000170508870219752	0	0	0	0	0	0	0.000133033117994664	2.23877621503607e-05	0	1.52123467450243e-05	0	0	0	0	0	2.45431402276822e-05	0.000500370490242896	9.69243738000938e-05	0	0	0.000321448018097269	0	0	0	0	0	0	0	0	0	0	0.000245272367907763	0	0.00861271271056123	0	0.00284642389174478	0.000335625750211152	8.02384877651304e-06	0	1.44657201517365e-05	0	0	0	0	6.07900493285211e-05	0	0.000130409299230279	0.000245705264361766	0.000735382962842135	0	0	0	0	0.000584963455298115	0	0.000281799707397428	0	0.00253100275767557	0	0	0	6.62203243610276e-05	0	0	0	0	0	0.000507711100986761	0	0	0	0	0	0	0	0	0	0	0.000402327880479402	0.000238171232855041	0.000295950302992526	0.000212628141054005	0.000777776639304253	0	0.00179171904473834	0	0	0	0	0.0006851475565954	0.000108953568952458	0	0	0	0.000220646133511886	0.00094601690430295	0	0.000399162865921839	0.00272405692998932	4.12407263036731e-05	0	0	0	0
msp_0585	0	0	0.00052940702493916	0	0	0	0	0	0.000711979909319205	0	0	0	0	0	0	0.000584852394254789	0.000123767675341132	0	8.64201699460777e-05	0	0	0	0	0.000805002042343403	0.00128550944950466	0.000250359587884812	5.13917811397702e-05	0	0	0	0	0	0.00121127826775258	0	0.00083331709701275	0	0.0020699179578015	0	0	0	4.1832934513287e-05	0	0.000821589997782321	0.00358161741433224	0	0	0.00329635579113304	0.00632513310853988	0	0	0	0	0.0023667468938634	0	0	3.17411364382002e-05	0.00309571652796687	0	0	0	0	0	0	8.72563712058785e-05	0	0	0.000474600321276963	0	0.000416901593013995	0.0407311068730991	0	0	0	0.000889793039980645	0.00638144630246807	0	0	0	0.00379197927362139	0.000745732775700793	0.00236939641749786	0	0.00275958658714664	0	0.000323180734459687	0.00267518324701006	0	0	0	0.000492318546978716	0	0	0	0	0.000869991903855166	0.00105983064163826	8.77561532796378e-06	0	0.0332873962393811	0	0.0012591494210096	0.00277118156850583	0	0.00539379025214612	0	0	0	0	0	0	3.06319317184211e-05	0	0.000650516795032258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000321046000309295	0	0	0	0	0	0	0.00203337596031387	0	0	0.00111117897894732	0.00319260812990807	0	0	4.19055201011781e-05	9.77707414037457e-05	0	0	0.00527324175001428	0	0	0	0	0	0.000233189500698492	0.00328654522600097	0.000372694054497203	0	0	0	0	0.0133582526598144	0.00495959267563752	0.000369576932624232	0	0.00013733080523395	0	0.000487601595563051	0.000319304328648854	0	0	0	0.000358491948290297	0.000555780327157754	0.00073239255756175	0.000298043179594369	0.00175403864612267	3.79954812295476e-05	0	0	0	0	0	0	0	0.00158836919821216	2.31264875847495e-05	0	0	0	0	0	0	0	0	0	0	0.00549778136641753	0	5.01897901701884e-05	0	0.0295102083935274	0.0163078191480121	0	2.93590231948565e-05	0.00385115477430425	0	0	9.25577140942449e-05	0.000528363869209921	0	0	0	0	0	0.00533351435866841	0	0	0	5.7669305319645e-05	0.00069558762331269	0.00305116699635261	0	0.00258580392280078	0.00035313548484324	0	0.000380620734432462	0	0.0100572769292442	0	0	0
msp_0586	0	0	2.3707579079241e-05	0	0	0	0	0	0	0	0	0	0.00377340219900103	0	0	1.0299492038331e-05	0	0	0	0	0	0.00170953000676951	0	0	0	2.3313611713275e-05	0	0	0	0	0	0	0	0	0	0	0.000579181857621571	0	0	0	0	0	0	0.00754792666653166	0	0	0	0	0	0	0	0.00221896540947749	0	0	0	0	0	8.08093778920513e-06	0	0	0	0	0	0	0	1.39457668831637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42995694345718e-05	0	0	0.012298030516923	0	0	0	0	0	0	0	0.0241831430746174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247027505702885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000772295012928433	0.00080673004752219	0	0	0	0	0	0	0	0	0.0315857567607026	1.13037429639053e-05	0.0433382208392229	2.72188822871123e-05	0	0	0	1.44652340481318e-05	0	0.0251720355538832	0	0	0	0	0	0	0	0	0	5.45392332533868e-05	0	0	0.000413558737525621	0	0.00033619289602505	0	0.0223800280758209	0.00635492588887606	0	0.000611061134590862	0	0.00473421788552086	0	0	0	0	0.00384920538792412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125340669676493	0.000145359892203598	5.11544008564399e-05	0	0	0	0	0	0
msp_0587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0588	0.000106076715064213	0	2.93199316668821e-05	0	0	0.000102913455456245	0	2.75108281936539e-05	0.0011356925015567	0.000153734585033418	0.000200152198724654	0.00137723859759237	0	0	0	0	0	0	0	0	0	0	0	0	0.000432444644729391	0	2.39838927729328e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159570512238048	0	5.65830488429546e-05	0	0	1.96105337062646e-05	0	0	0	0	4.73331465943746e-05	0	0	0	4.43142294867714e-05	0	0.000364762841329708	0	0	0	5.23457192975402e-05	0	0.000127203832177153	0.000580505933938197	5.32407362166354e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00713472767114316	0	0	0	0	0	0	0	0	3.76452091256353e-05	0.000106919037616085	0	0	0	9.65270445895129e-05	0	0	0.00126283376926397	0	0.00138356389565713	0	0	0	0	0.00198635611591953	0.000630568799008151	0	0	0	0	0	0	0.00374733877384627	0	0	0.000183687786504242	9.97130496397912e-05	0	0	0.000110037494572715	0	0.000154424986887856	0	0.00110009463040346	0	3.11755892930654e-05	0	0	0	0.000156059203301389	3.28942959200824e-05	0.00119957562540126	0	0.000232708748810086	0.000278537834830618	0	0	0	8.65957071694691e-05	0	0	0	0	0	0	0	0.00370021629227706	0	0	0	0	0.00567437968346564	0	0	0.000238070899698129	0	9.17187478141195e-05	0	0	0	0	0	0	0	2.30724512006415e-05	0	0	0.000452280857965061	0	0	0	2.33201543553099e-05	0.000773151641074578	0	0.000169707642575029	0.000589127308326393	0	0	0	0	0	0	0	0	0	0	0	0	1.82223306903685e-05	0	0	0	0	0	8.20367790136974e-05	0	0	0	0	0.000161811815896181	8.43162366966692e-05	0	0	0	0	0	0	0	0	0	0	0	0.000234594538274032	0	0	0.000246271173376318
msp_0589c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7744510759007e-05	0	0	0	0	0	0	0	0	0	0	0.00014068409752509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0591	0.000174522899283561	0	0	0.00118505113605859	0.000492872644970625	0	0.000461689052968225	0.000192816504016318	0	0	0	0	0.00446806524327352	0	0	0.000193609881228139	0.00150650468417049	0	0.00025104871597173	1.58289728507367e-05	0.00875020774272629	0.000552127619902351	0.000203912506438767	0.00104900246172532	0.000437972629294808	0.00034090565041093	0.00243384016549558	0.000586253384161234	0.00104291995546844	0	0	1.1472047174684e-05	0.000288032295010375	0.00621073824420423	0.000169082201333623	0	2.68192996441436e-05	0	0	7.73656931378385e-05	0.000192005387374498	0	0	3.43031889425655e-05	0	0	0.000256027826513006	0	0.00212810184638782	0.00379222338074027	0.000138842101495872	0.000810021606173728	0	0.000352883314843511	0	0	0.000465261183901384	0	0	1.52036052355016e-05	0.000995227376947288	0.0101971120942347	0.000137362053738205	0.000799595167900411	0.000486114685393467	0	0.000103887772265085	0	0	5.20192244344457e-05	0.000231794573999085	0	0	7.37551552134973e-05	6.62801003981944e-05	0	0	0.00825084732009175	0.000373909927263135	0.000169349623675077	0.00067667117913072	0.00136302300606726	0.000229104408745643	0	0.000277889855519785	0.00014507241329935	0	0.000451446946835115	0.000128853090642622	0.000420855211765754	0.00308044057211547	0.000199070049701992	0.000376036549863693	0	0	0	0	0.000296211876288707	0.000252400214261358	0	0.000265351753090406	0.000111600152834528	0.0119863015007038	0	0.000610362931795903	0	0	0	0	0.000692026926149787	0	0.000195027309998066	5.43848243336379e-05	0	0	0	0.000921604689075267	0	0	0.000816401443805593	0	0	0	0	0.00168571208228771	0	0	0.000312769195811944	0.000421604600775803	0	0.0106571109687402	0.000277613454648765	0.00100934919441408	0.00181259024400278	2.21577145672642e-05	0	0.000156465887511144	0.000543616825277827	0.000776288064437962	0	0.000303002851583618	0.000867135975673802	0.000298169864971354	0.000216006977810786	0.0026222764276066	0.000153718364201387	0.000201511793914348	0	0.000418482997421689	0	0.000566421588577504	0.000526127631973764	7.96213814929689e-05	0.000235129104083313	0	0.000898411622031965	0	0	0	3.87434940150163e-05	0	0	0.000178423096588727	0.00105599007040583	0.000558312301487151	0	0	0	2.11247688906185e-05	0.000895146207914752	0.000332279278371218	0	0.000455265124988339	0	0.000509128149626315	0.000530314864837336	0	0	0.000402169796721404	0.000715196360971186	0	0	0.000723533206194793	0.00057142567991909	0.000442109003736313	0.00100496307589503	0.00111411990372066	0.000469293798298597	0	0.000575961715584951	0.00274874320904612	0.000308481859921758	0.000599923962024727	0.000166550351871238	0	0	0.000692300815292149	0.00041865892002092	0.00022011806160888	4.0124802001727e-05	0	0.000459101133124098	0.000745620914131401	0.000795172731115708	0.000478991770872601	0.000274433387820318	0.000132766236827979	0.00257292844506857	0.0164693841314428	0.000357109919717055	0.000404577958750664	0	0	0.000101314244170409	0	0.000654474684779226	0.00227303094217125	0	0.000168918963729747	0	0.000300310296231984	0.000356273882938283	0.00107248011665866	6.70951699927391e-05	0.000377874318072659	0.00171791948246889	0	0.00597334301207774	0.00449100530185026
